1,1
2,2
3,3
4,6
5,3
6,4
7,5
8,6
9,9
10,10
11,9
12,10
13,11
14,12
15,13
16,8
17,9
18,10
19,11
20,14
21,11
22,12
23,13
24,14
25,17
26,18
27,17
28,18
29,19
30,20
31,21
32,22
33,23
34,24
35,27
36,28
37,27
38,28
39,29
40,26
41,27
42,28
43,29
44,32
45,29
46,30
47,31
48,32
49,35
50,36
51,35
52,36
53,37
54,38
55,39
56,40
57,40
58,41
59,42
60,43
61,45
62,46
63,46
64,47
65,48
66,49
67,50
68,51
69,52
70,53
71,56
72,57
73,56
74,57
75,58
76,55
77,56
78,57
79,58
80,61
81,58
82,59
83,60
84,61
85,64
86,65
87,64
88,65
89,66
90,67
91,68
92,69
93,70
94,71
95,74
96,75
97,74
98,75
99,76
100,77
101,80
102,81
103,82
134,95
135,96
136,97
137,98
138,101
139,98
140,99
141,100
142,101
143,104
144,105
145,104
146,105
147,106
148,107
149,108
150,103
151,104
152,105
153,106
154,109
155,106
156,107
157,108
158,109
159,112
160,113
161,112
162,113
163,114
164,115
165,116
166,117
167,118
168,119
169,122
170,123
171,122
172,123
173,124
174,121
175,122
176,123
177,124
178,127
179,124
180,125
181,126
182,127
183,130
184,131
185,130
186,131
187,132
188,133
189,134
190,135
191,135
192,136
193,137
194,138
195,140
196,141
197,141
198,142
199,143
200,144
201,145
202,146
203,147
204,148
205,151
206,152
207,151
208,152
209,153
210,150
211,151
212,152
213,153
214,156
215,153
216,154
217,155
218,156
219,159
220,160
221,159
222,160
223,161
224,162
225,163
226,164
227,165
228,166
229,169
230,170
231,169
232,170
233,171
234,172
235,175
236,176
237,177
256,240
257,241
258,242
259,243
260,246
261,243
262,244
263,245
264,246
265,249
266,250
267,249
268,250
269,251
270,252
271,253
272,248
273,249
274,250
275,251
276,254
277,251
278,252
279,253
280,254
281,257
282,258
283,257
284,258
285,259
286,260
287,261
288,262
289,263
290,264
291,267
292,268
293,267
294,268
295,269
296,266
297,267
298,268
299,269
300,272
301,269
302,270
303,271
304,272
305,275
306,276
307,275
308,276
309,277
310,278
311,279
312,280
313,280
314,281
315,282
316,283
317,285
318,286
319,286
320,287
321,288
322,289
323,290
324,291
325,292
326,293
327,296
328,297
329,296
330,297
331,298
332,295
333,296
334,297
335,298
336,301
337,298
338,299
339,300
340,301
341,304
342,305
343,304
344,305
345,306
346,307
347,308
348,309
349,310
350,311
351,314
352,315
353,314
354,315
355,316
356,317
357,320
358,321
359,322
390,335
391,336
392,337
393,338
394,341
395,338
396,339
397,340
398,341
399,344
400,345
401,344
402,345
403,346
404,347
405,348
406,343
407,344
408,345
409,346
410,349
411,346
412,347
413,348
414,349
415,352
416,353
417,352
418,353
419,354
420,355
421,356
422,357
423,358
424,359
425,362
426,363
427,362
428,363
429,364
430,361
431,362
432,363
433,364
434,367
435,364
436,365
437,366
438,367
439,370
440,371
441,370
442,371
443,372
444,373
445,374
446,375
447,375
448,376
449,377
450,378
451,380
452,381
453,381
454,382
455,383
456,384
457,385
458,386
459,387
460,388
461,391
462,392
463,391
464,392
465,393
466,390
467,391
468,392
469,393
470,396
471,393
472,394
473,395
474,396
475,399
476,400
477,399
478,400
479,401
480,402
481,403
482,404
483,405
484,406
485,409
486,410
487,409
488,410
489,411
490,412
491,415
492,416
493,417
501,160
502,161
503,162
504,163
505,166
506,163
507,164
508,165
509,166
510,169
511,170
512,169
513,170
514,171
515,172
516,173
517,168
518,169
519,170
520,171
521,174
522,171
523,172
524,173
525,174
526,177
527,178
528,177
529,178
530,179
531,180
532,181
533,182
534,183
535,184
536,187
537,188
538,187
539,188
540,189
541,186
542,187
543,188
544,189
545,192
546,189
547,190
548,191
549,192
550,195
551,196
552,195
553,196
554,197
555,198
556,199
557,200
558,200
559,201
560,202
561,203
562,205
563,206
564,206
565,207
566,208
567,209
568,210
569,211
570,212
571,213
572,216
573,217
574,216
575,217
576,218
577,215
578,216
579,217
580,218
581,221
582,218
583,219
584,220
585,221
586,224
587,225
588,224
589,225
590,226
591,227
592,228
593,229
594,230
595,231
596,234
597,235
598,234
599,235
600,236
601,237
602,240
603,241
604,242
635,255
636,256
637,257
638,258
639,261
640,258
641,259
642,260
643,261
644,264
645,265
646,264
647,265
648,266
649,267
650,268
651,263
652,264
653,265
654,266
655,269
656,266
657,267
658,268
659,269
660,272
661,273
662,272
663,273
664,274
665,275
666,276
667,277
668,278
669,279
670,282
671,283
672,282
673,283
674,284
675,281
676,282
677,283
678,284
679,287
680,284
681,285
