1,1
2,2
3,1
4,2
5,3
6,3
7,4
8,5
9,4
10,5
11,6
12,7
13,8
14,9
15,10
16,6
17,7
18,8
19,7
20,8
21,9
22,9
23,10
24,11
25,10
26,11
27,12
28,13
29,14
30,15
31,16
32,17
33,18
34,18
35,19
36,20
37,19
38,20
39,21
40,22
41,23
42,23
43,24
44,25
45,26
46,27
47,28
48,29
49,25
50,26
51,27
52,26
53,27
54,28
55,28
56,29
57,30
58,29
59,30
60,31
61,32
62,33
63,34
64,35
65,36
66,37
67,33
68,34
69,35
70,34
71,35
72,36
73,36
74,37
75,38
76,37
77,38
78,39
79,40
80,41
81,42
82,43
83,39
84,40
85,41
86,40
87,41
88,42
89,42
90,43
91,44
92,43
93,44
94,45
95,46
96,47
97,48
98,49
99,50
100,51
101,51
102,52
103,53
104,52
105,53
106,54
107,55
108,56
109,56
110,57
111,58
112,59
113,60
114,61
115,62
116,58
117,59
118,60
119,59
120,60
121,61
122,61
123,62
124,63
125,62
126,63
127,64
128,65
129,66
130,67
131,68
132,69
133,70
134,70
135,71
136,72
137,71
138,72
139,73
140,74
141,75
142,76
143,77
144,78
145,81
146,80
147,81
148,82
149,83
150,84
151,85
152,86
153,87
323,206
324,207
325,208
326,207
327,208
328,209
329,209
330,210
331,211
332,210
333,211
334,212
335,213
336,214
337,215
338,216
339,212
340,213
341,214
342,213
343,214
344,215
345,215
346,216
347,217
348,216
349,217
350,218
351,219
352,220
353,221
354,222
355,223
356,224
357,224
358,225
359,226
360,225
361,226
362,227
363,228
364,229
365,229
366,230
367,231
368,232
369,233
370,234
371,235
372,231
373,232
374,233
375,232
376,233
377,234
378,234
379,235
380,236
381,235
382,236
383,237
384,238
385,239
386,240
387,241
388,242
389,243
390,239
391,240
392,241
393,240
394,241
395,242
396,242
397,243
398,244
399,243
400,244
401,245
402,246
403,247
404,248
405,249
406,245
407,246
408,247
409,246
410,247
411,248
412,248
413,249
414,250
415,249
416,250
417,251
418,252
419,253
420,254
421,255
422,256
423,257
424,257
425,258
426,259
427,258
428,259
429,260
430,261
431,262
432,262
433,263
434,264
435,265
436,266
437,267
438,268
439,264
440,265
441,266
442,265
443,266
444,267
445,267
446,268
447,269
448,268
449,269
450,270
451,271
452,272
453,273
454,274
455,275
456,276
457,276
458,277
459,278
460,277
461,278
462,279
463,280
464,281
465,282
466,283
467,284
468,287
469,286
470,287
471,288
472,289
473,290
474,291
475,292
476,293
1135,135
1136,136
1137,137
1138,136
1139,137
1140,138
1141,138
1142,139
1143,140
1144,139
1145,140
1146,141
1147,142
1148,143
1149,144
1150,145
1151,141
1152,142
1153,143
1154,142
1155,143
1156,144
1157,144
1158,145
1159,146
1160,145
1161,146
1162,147
1163,148
1164,149
1165,150
1166,151
1167,152
1168,153
1169,153
1170,154
1171,155
1172,154
1173,155
1174,156
1175,157
1176,158
1177,158
1178,159
1179,160
1180,161
1181,162
1182,163
1183,164
1184,160
1185,161
1186,162
1187,161
1188,162
1189,163
1190,163
1191,164
1192,165
1193,164
1194,165
1195,166
1196,167
1197,168
1198,169
1199,170
1200,171
1201,172
1202,168
1203,169
1204,170
1205,169
1206,170
1207,171
1208,171
1209,172
1210,173
1211,172
1212,173
1213,174
1214,175
1215,176
1216,177
1217,178
1218,174
1219,175
1220,176
1221,175
1222,176
1223,177
1224,177
1225,178
1226,179
1227,178
1228,179
1229,180
1230,181
1231,182
1232,183
1233,184
1234,185
1235,186
1236,186
1237,187
1238,188
1239,187
1240,188
1241,189
1242,190
1243,191
1244,191
1245,192
1246,193
1247,194
1248,195
1249,196
1250,197
1251,193
1252,194
1253,195
1254,194
1255,195
1256,196
1257,196
1258,197
1259,198
1260,197
1261,198
1262,199
1263,200
1264,201
1265,202
1266,203
1267,204
1268,205
1269,205
1270,206
1271,207
1272,206
1273,207
1274,208
1275,209
1276,210
1277,211
1278,212
1279,213
1280,216
1281,215
1282,216
1283,217
1284,218
1285,219
1286,220
1287,221
1288,222
1458,341
1459,342
1460,343
1461,342
1462,343
1463,344
1464,344
1465,345
1466,346
1467,345
1468,346
1469,347
1470,348
1471,349
1472,350
1473,351
1474,347
1475,348
1476,349
1477,348
1478,349
1479,350
1480,350
1481,351
1482,352
1483,351
1484,352
1485,353
1486,354
1487,355
1488,356
1489,357
1490,358
1491,359
1492,359
1493,360
1494,361
1495,360
1496,361
1497,362
1498,363
1499,364
1500,364
1501,365
1502,366
1503,367
1504,368
1505,369
1506,370
1507,366
1508,367
1509,368
1510,367
1511,368
1512,369
1513,369
1514,370
1515,371
1516,370
1517,371
1518,372
1519,373
1520,374
1521,375
1522,376
1523,377
1524,378
1525,374
1526,375
1527,376
1528,375
1529,376
1530,377
1531,377
1532,378
1533,379
1534,378
1535,379
1536,380
1537,381
1538,382
1539,383
1540,384
1541,380
1542,381
1543,382
1544,381
1545,382
1546,383
1547,383
1548,384
1549,385
1550,384
1551,385
1552,386
1553,387
1554,388
1555,389
1556,390
1557,391
1558,392
1559,392
1560,393
1561,394
1562,393
1563,394
1564,395
1565,396
1566,397
1567,397
1568,398
1569,399
1570,400
1571,401
1572,402
1573,403
1574,399
1575,400
1576,401
1577,400
1578,401
1579,402
1580,402
1581,403
1582,404
1583,403
1584,404
1585,405
1586,406
1587,407
1588,408
1589,409
1590,410
1591,411
1592,411
1593,412
1594,413
1595,412
1596,413
1597,414
1598,415
1599,416
1600,417
1601,418
1602,419
1603,422
1604,421
1605,422
1606,423
1607,424
1608,425
1609,426
1610,427
