682,297
683,298
684,299
685,300
686,301
687,302
688,301
689,302
690,305
691,306
692,307
693,308
694,305
695,308
696,309
697,310
698,311
699,308
700,309
701,310
702,309
703,310
704,313
705,314
706,315
707,316
708,317
709,318
710,319
711,320
712,319
713,320
714,323
715,324
716,325
717,326
718,323
719,326
720,327
721,328
722,329
723,324
724,325
725,326
726,327
727,328
728,327
729,328
730,331
731,332
732,333
733,334
734,331
735,334
736,335
737,336
738,337
757,400
758,401
759,402
760,405
761,406
762,407
763,408
764,407
765,408
766,411
767,412
768,413
769,414
770,415
771,416
772,417
773,418
774,417
775,418
776,421
777,422
778,423
779,424
780,421
781,424
782,425
783,426
784,427
785,424
786,425
787,426
788,425
789,426
790,429
791,430
792,431
793,432
794,433
795,434
796,435
797,436
798,436
799,437
800,439
801,440
802,441
803,442
804,442
805,443
806,444
807,445
808,446
809,447
810,446
811,447
812,450
813,451
814,452
815,453
816,450
817,453
818,454
819,455
820,456
821,453
822,454
823,455
824,454
825,455
826,458
827,459
828,460
829,461
830,462
831,463
832,464
833,465
834,464
835,465
836,468
837,469
838,470
839,471
840,468
841,471
842,472
843,473
844,474
845,469
846,470
847,471
848,472
849,473
850,472
851,473
852,476
853,477
854,478
855,479
856,476
857,479
858,480
859,481
860,482
891,495
892,496
893,497
894,500
895,501
896,502
897,503
898,502
899,503
900,506
901,507
902,508
903,509
904,510
905,511
906,512
907,513
908,512
909,513
910,516
911,517
912,518
913,519
914,516
915,519
916,520
917,521
918,522
919,519
920,520
921,521
922,520
923,521
924,524
925,525
926,526
927,527
928,528
929,529
930,530
931,531
932,531
933,532
934,534
935,535
936,536
937,537
938,537
939,538
940,539
941,540
942,541
943,542
944,541
945,542
946,545
947,546
948,547
949,548
950,545
951,548
952,549
953,550
954,551
955,548
956,549
957,550
958,549
959,550
960,553
961,554
962,555
963,556
964,557
965,558
966,559
967,560
968,559
969,560
970,563
971,564
972,565
973,566
974,563
975,566
976,567
977,568
978,569
979,564
980,565
981,566
982,567
983,568
984,567
985,568
986,571
987,572
988,573
989,574
990,571
991,574
992,575
993,576
